"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","cup","sex","time2d","time2.orig"
"L4.20C159...26383","L4",2.91666666666667,0.822916666666667,20,TRUE,30,"ON","F1",183,159,"M",0.916666666666667,1.91666666666667
"L4.20C160...26384","L4",1.95138888888889,0.822916666666667,20,TRUE,30,"ON","F1",183,160,"M",0,0.951388888888889
"L4.20C161...26385","L4",3.83333333333333,1.10416666666667,20,TRUE,30,"ON","F1",183,161,"F",1.83333333333333,2.83333333333333
"L4.20C162...26386","L4",1.95138888888889,0.822916666666667,20,TRUE,30,"ON","F1",183,162,"M",0,0.951388888888889
"L4.20C163...26387","L4",1.89027777777778,1.10416666666667,20,TRUE,30,"ON","F1",183,163,"M",0,0.890277777777778
"L4.20C164...26388","L4",3.22916666666667,0.96875,20,TRUE,30,"ON","F1",183,164,"M",1.22916666666667,2.22916666666667
"L4.20C165...26389","L4",2.10416666666667,0,30,FALSE,30,"ON","F1",183,165,"M",0.104166666666667,1.10416666666667
"L4.20C166...26390","L4",4.11111111111111,0.977777777777778,20,TRUE,30,"ON","F1",183,166,"M",2.11111111111111,3.11111111111111
"L4.20C167...26391","L4",3.97222222222222,1.03263888888889,20,TRUE,30,"ON","F1",183,167,"M",1.97222222222222,2.97222222222222
"L4.20C168...26392","L4",1.89027777777778,1.10416666666667,20,TRUE,30,"ON","F1",183,168,"M",0,0.890277777777778
"L4.20C169...26393","L4",2.86805555555556,1.10416666666667,20,TRUE,30,"ON","F1",183,169,"F",0.868055555555556,1.86805555555556
"L4.20C170...26394","L4",2.86805555555556,1.10416666666667,20,TRUE,30,"ON","F1",183,170,"F",0.868055555555556,1.86805555555556
"L4.20C171...26395","L4",5.0625,0.822916666666667,20,TRUE,30,"ON","F1",183,171,"F",3.0625,4.0625
"L4.20C172...26396","L4",3.89583333333333,0.822916666666667,20,TRUE,30,"ON","F1",183,172,"F",1.89583333333333,2.89583333333333
"L4.20C173...26397","L4",3.89583333333333,0.822916666666667,20,TRUE,30,"ON","F1",183,173,"M",1.89583333333333,2.89583333333333
"L4.20C174...26398","L4",3.97222222222222,1.03263888888889,20,TRUE,30,"ON","F1",183,174,"M",1.97222222222222,2.97222222222222
"L4.20C175...26399","L4",1.95138888888889,0.822916666666667,20,TRUE,30,"ON","F1",183,175,"M",0,0.951388888888889
"L4.20C176...26400","L4",2.86805555555556,1.10416666666667,20,TRUE,30,"ON","F1",183,176,"M",0.868055555555556,1.86805555555556
"L4.20C177...26401","L4",5.0625,0.822916666666667,20,TRUE,30,"ON","F1",183,177,"F",3.0625,4.0625
"L4.20C178...26402","L4",5.95138888888889,0.822916666666667,20,TRUE,30,"ON","F1",183,178,"F",3.95138888888889,4.95138888888889
"L4.20C179...26403","L4",1.89027777777778,1.10416666666667,20,TRUE,30,"ON","F1",183,179,"M",0,0.890277777777778
"L4.20C180...26404","L4",3.89583333333333,0.822916666666667,20,TRUE,30,"ON","F1",183,180,"M",1.89583333333333,2.89583333333333
"L4.20C181...26405","L4",1.89027777777778,1.10416666666667,20,TRUE,30,"ON","F1",183,181,"M",0,0.890277777777778
"L4.20C182...26406","L4",3.22916666666667,0.96875,20,TRUE,30,"ON","F1",183,182,"M",1.22916666666667,2.22916666666667
"L4.20C183...26407","L4",3.89583333333333,0.822916666666667,20,TRUE,30,"ON","F1",183,183,"F",1.89583333333333,2.89583333333333
"L4.20C184...26408","L4",5.00347222222222,0.96875,20,TRUE,30,"ON","F1",183,184,"F",3.00347222222222,4.00347222222222
"L4.20C185...26409","L4",2.99444444444444,1.03263888888889,20,TRUE,30,"ON","F1",183,185,"F",0.994444444444444,1.99444444444444
"L4.20C186...26410","L4",3.83333333333333,1.10416666666667,20,TRUE,30,"ON","F1",183,186,"F",1.83333333333333,2.83333333333333
"L4.20C187...26411","L4",3.83333333333333,1.10416666666667,20,TRUE,30,"ON","F1",183,187,"F",1.83333333333333,2.83333333333333
"L4.20C188...26412","L4",2.10416666666667,0,30,FALSE,30,"ON","F1",183,188,"M",0.104166666666667,1.10416666666667
"L4.20C189...26413","L4",3.22916666666667,0.96875,20,TRUE,30,"ON","F1",183,189,"M",1.22916666666667,2.22916666666667
"L4.20C190...26414","L4",3.89583333333333,0.822916666666667,20,TRUE,30,"ON","F1",183,190,"M",1.89583333333333,2.89583333333333
"L4.20C191...26415","L4",3.83333333333333,1.10416666666667,20,TRUE,30,"ON","F1",183,191,"F",1.83333333333333,2.83333333333333
"L4.20C192...26416","L4",1.89027777777778,1.10416666666667,20,TRUE,30,"ON","F1",183,192,"M",0,0.890277777777778
"L4.20C193...26417","L4",5.0625,0.822916666666667,20,TRUE,30,"ON","F1",183,193,"M",3.0625,4.0625
"L4.20C194...26418","L4",3.97222222222222,1.03263888888889,20,TRUE,30,"ON","F1",183,194,"M",1.97222222222222,2.97222222222222
"L4.20C195...26419","L4",3.83333333333333,1.10416666666667,20,TRUE,30,"ON","F1",183,195,"F",1.83333333333333,2.83333333333333
"L4.20C196...26420","L4",3.22916666666667,0.96875,20,TRUE,30,"ON","F1",183,196,"F",1.22916666666667,2.22916666666667
"L4.20C197...26421","L4",2.91666666666667,0.822916666666667,20,TRUE,30,"ON","F1",183,197,"M",0.916666666666667,1.91666666666667
"L5.20C1...26422","L5",2.03472222222222,2,20,TRUE,30,"ON","F1",184,1,"F",0.0347222222222221,1.03472222222222
"L5.20C2...26423","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,2,"M",0,0.965277777777778
"L5.20C3...26424","L5",2.92013888888889,0,30,FALSE,30,"ON","F1",184,3,"F",0.920138888888889,1.92013888888889
"L5.20C4...26425","L5",3.14583333333333,1.94305555555556,20,TRUE,30,"ON","F1",184,4,"F",1.14583333333333,2.14583333333333
"L5.20C5...26426","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,5,"M",0,0.965277777777778
"L5.20C6...26427","L5",2.03472222222222,2,20,TRUE,30,"ON","F1",184,6,"M",0.0347222222222221,1.03472222222222
"L5.20C7...26428","L5",3.95833333333333,1.91666666666667,20,TRUE,30,"ON","F1",184,7,"F",1.95833333333333,2.95833333333333
"L5.20C8...26429","L5",3,0,30,FALSE,30,"ON","F1",184,8,"M",1,2
"L5.20C9...26430","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,9,"M",0.944444444444444,1.94444444444444
"L5.20C10...26431","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,10,"F",0.944444444444444,1.94444444444444
"L5.20C11...26432","L5",3.14583333333333,1.94305555555556,20,TRUE,30,"ON","F1",184,11,"M",1.14583333333333,2.14583333333333
"L5.20C12...26433","L5",2.0625,1.91666666666667,20,TRUE,30,"ON","F1",184,12,"F",0.0625,1.0625
"L5.20C13...26434","L5",2.77430555555556,0,30,FALSE,30,"ON","F1",184,13,"M",0.774305555555556,1.77430555555556
"L5.20C14...26435","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,14,"M",0,0.965277777777778
"L5.20C15...26436","L5",3,0,30,FALSE,30,"ON","F1",184,15,"F",1,2
"L5.20C16...26437","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,16,"F",0.166666666666667,1.16666666666667
"L5.20C17...26438","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,17,"M",0.145833333333333,1.14583333333333
"L5.20C18...26439","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,18,"F",0.944444444444444,1.94444444444444
"L5.20C19...26440","L5",2.77430555555556,0,30,FALSE,30,"ON","F1",184,19,"M",0.774305555555556,1.77430555555556
"L5.20C20...26441","L5",2.91666666666667,0,30,FALSE,30,"ON","F1",184,20,"F",0.916666666666667,1.91666666666667
"L5.20C21...26442","L5",3.1875,2,20,TRUE,30,"ON","F1",184,21,"F",1.1875,2.1875
"L5.20C22...26443","L5",2.94305555555556,0,30,FALSE,30,"ON","F1",184,22,"M",0.943055555555556,1.94305555555556
"L5.20C23...26444","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,23,"F",0.944444444444444,1.94444444444444
"L5.20C24...26445","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,24,"F",0.145833333333333,1.14583333333333
"L5.20C25...26446","L5",2.0625,1.91666666666667,20,TRUE,30,"ON","F1",184,25,"F",0.0625,1.0625
"L5.20C26...26447","L5",3,0,30,FALSE,30,"ON","F1",184,26,"M",1,2
"L5.20C27...26448","L5",2.03472222222222,2,20,TRUE,30,"ON","F1",184,27,"F",0.0347222222222221,1.03472222222222
"L5.20C28...26449","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,28,"M",0,0.979166666666667
"L5.20C29...26450","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,29,"M",0.944444444444444,1.94444444444444
"L5.20C30...26451","L5",3.08333333333333,2.0625,20,TRUE,30,"ON","F1",184,30,"F",1.08333333333333,2.08333333333333
"L5.20C31...26452","L5",2.03472222222222,2,20,TRUE,30,"ON","F1",184,31,"M",0.0347222222222221,1.03472222222222
"L5.20C32...26453","L5",3,0,30,FALSE,30,"ON","F1",184,32,"M",1,2
"L5.20C33...26454","L5",2.94305555555556,0,30,FALSE,30,"ON","F1",184,33,"F",0.943055555555556,1.94305555555556
"L5.20C34...26455","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,34,"M",0.166666666666667,1.16666666666667
"L5.20C35...26456","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,35,"M",0.944444444444444,1.94444444444444
"L5.20C36...26457","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,36,"F",0.166666666666667,1.16666666666667
"L5.20C37...26458","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,37,"F",0.145833333333333,1.14583333333333
"L5.20C38...26459","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,38,"M",0.944444444444444,1.94444444444444
"L5.20C39...26460","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,39,"M",0.944444444444444,1.94444444444444
"L5.20C40...26461","L5",11.9166666666667,1.91666666666667,20,TRUE,30,"ON","F1",184,40,"M",9.91666666666667,10.9166666666667
"L5.20C41...26462","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,41,"F",0.145833333333333,1.14583333333333
"L5.20C42...26463","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,42,"M",0,0.965277777777778
"L5.20C43...26464","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,43,"M",0,0.979166666666667
"L5.20C44...26465","L5",3,0,30,FALSE,30,"ON","F1",184,44,"F",1,2
"L5.20C45...26466","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,45,"F",0.166666666666667,1.16666666666667
"L5.20C46...26467","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,46,"M",0,0.965277777777778
"L5.20C47...26468","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,47,"M",0.145833333333333,1.14583333333333
"L5.20C48...26469","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,48,"F",0.166666666666667,1.16666666666667
"L5.20C49...26470","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,49,"F",0,0.979166666666667
"L5.20C50...26471","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,50,"F",0,0.979166666666667
"L5.20C51...26472","L5",4.20833333333333,1.94444444444444,20,TRUE,30,"ON","F1",184,51,"M",2.20833333333333,3.20833333333333
"L5.20C52...26473","L5",3.14583333333333,1.94305555555556,20,TRUE,30,"ON","F1",184,52,"M",1.14583333333333,2.14583333333333
"L5.20C53...26474","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,53,"M",0.145833333333333,1.14583333333333
"L5.20C54...26475","L5",2.77430555555556,0,30,FALSE,30,"ON","F1",184,54,"F",0.774305555555556,1.77430555555556
"L5.20C55...26476","L5",1.91666666666667,2.02777777777778,20,TRUE,30,"ON","F1",184,55,"F",0,0.916666666666667
"L5.20C56...26477","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,56,"F",0,0.979166666666667
"L5.20C57...26478","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,57,"M",0.944444444444444,1.94444444444444
"L5.20C58...26479","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,58,"M",0.944444444444444,1.94444444444444
"L5.20C59...26480","L5",8,1.91666666666667,20,TRUE,30,"ON","F1",184,59,"F",6,7
"L5.20C60...26481","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,60,"F",0.145833333333333,1.14583333333333
"L5.20C61...26482","L5",2.03472222222222,2,20,TRUE,30,"ON","F1",184,61,"F",0.0347222222222221,1.03472222222222
"L5.20C62...26483","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,62,"F",0.166666666666667,1.16666666666667
"L5.20C63...26484","L5",4.11111111111111,1.77430555555556,20,TRUE,30,"ON","F1",184,63,"M",2.11111111111111,3.11111111111111
"L5.20C64...26485","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,64,"F",0.166666666666667,1.16666666666667
"L5.20C65...26486","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,65,"F",0.944444444444444,1.94444444444444
"L5.20C66...26487","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,66,"F",0,0.965277777777778
"L5.20C67...26488","L5",2.03472222222222,2,20,TRUE,30,"ON","F1",184,67,"M",0.0347222222222221,1.03472222222222
"L5.20C68...26489","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,68,"M",0,0.965277777777778
"L5.20C69...26490","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,69,"M",0.166666666666667,1.16666666666667
"L5.20C70...26491","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,70,"M",0.145833333333333,1.14583333333333
"L5.20C71...26492","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,71,"F",0.145833333333333,1.14583333333333
"L5.20C72...26493","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,72,"F",0.145833333333333,1.14583333333333
"L5.20C73...26494","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,73,"M",0.944444444444444,1.94444444444444
"L5.20C74...26495","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,74,"F",0,0.965277777777778
"L5.20C75...26496","L5",3.1875,2,20,TRUE,30,"ON","F1",184,75,"F",1.1875,2.1875
"L5.20C76...26497","L5",2.0625,1.91666666666667,20,TRUE,30,"ON","F1",184,76,"F",0.0625,1.0625
"L5.20C77...26498","L5",2.92013888888889,0,30,FALSE,30,"ON","F1",184,77,"F",0.920138888888889,1.92013888888889
"L5.20C78...26499","L5",2.03472222222222,2,20,TRUE,30,"ON","F1",184,78,"F",0.0347222222222221,1.03472222222222
"L5.20C79...26500","L5",2.77430555555556,0,30,FALSE,30,"ON","F1",184,79,"M",0.774305555555556,1.77430555555556
"L5.20C80...26501","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,80,"M",0.145833333333333,1.14583333333333
"L5.20C81...26502","L5",2.91666666666667,0,30,FALSE,30,"ON","F1",184,81,"M",0.916666666666667,1.91666666666667
"L5.20C82...26503","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,82,"M",0,0.979166666666667
"L5.20C83...26504","L5",2.94305555555556,0,30,FALSE,30,"ON","F1",184,83,"M",0.943055555555556,1.94305555555556
"L5.20C84...26505","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,84,"F",0.145833333333333,1.14583333333333
"L5.20C85...26506","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,85,"F",0,0.965277777777778
"L5.20C86...26507","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,86,"M",0,0.965277777777778
"L5.20C87...26508","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,87,"F",0.145833333333333,1.14583333333333
"L5.20C88...26509","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,88,"M",0.166666666666667,1.16666666666667
"L5.20C89...26510","L5",3,0,30,FALSE,30,"ON","F1",184,89,"M",1,2
"L5.20C90...26511","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,90,"M",0,0.979166666666667
"L5.20C91...26512","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,91,"M",0.145833333333333,1.14583333333333
"L5.20C92...26513","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,92,"M",0.145833333333333,1.14583333333333
"L5.20C93...26514","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,93,"F",0.145833333333333,1.14583333333333
"L5.20C94...26515","L5",2.77430555555556,0,30,FALSE,30,"ON","F1",184,94,"M",0.774305555555556,1.77430555555556
"L5.20C95...26516","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,95,"M",0,0.965277777777778
"L5.20C96...26517","L5",2.92013888888889,0,30,FALSE,30,"ON","F1",184,96,"F",0.920138888888889,1.92013888888889
"L5.20C97...26518","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,97,"F",0.166666666666667,1.16666666666667
"L5.20C98...26519","L5",2.77430555555556,0,30,FALSE,30,"ON","F1",184,98,"M",0.774305555555556,1.77430555555556
"L5.20C99...26520","L5",3,0,30,FALSE,30,"ON","F1",184,99,"F",1,2
"L5.20C100...26521","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,100,"M",0,0.965277777777778
"L5.20C101...26522","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,101,"M",0.166666666666667,1.16666666666667
"L5.20C102...26523","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,102,"M",0.944444444444444,1.94444444444444
"L5.20C103...26524","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,103,"F",0,0.979166666666667
"L5.20C104...26525","L5",6,1.94444444444444,20,TRUE,30,"ON","F1",184,104,"M",4,5
"L5.20C105...26526","L5",2.0625,1.91666666666667,20,TRUE,30,"ON","F1",184,105,"F",0.0625,1.0625
"L5.20C106...26527","L5",2.0625,1.91666666666667,20,TRUE,30,"ON","F1",184,106,"F",0.0625,1.0625
"L5.20C107...26528","L5",2.91666666666667,0,30,FALSE,30,"ON","F1",184,107,"M",0.916666666666667,1.91666666666667
"L5.20C108...26529","L5",3,0,30,FALSE,30,"ON","F1",184,108,"F",1,2
"L5.20C109...26530","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,109,"M",0.166666666666667,1.16666666666667
"L5.20C110...26531","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,110,"F",0.166666666666667,1.16666666666667
"L5.20C111...26532","L5",3,0,30,FALSE,30,"ON","F1",184,111,"M",1,2
"L5.20C112...26533","L5",2.77430555555556,0,30,FALSE,30,"ON","F1",184,112,"M",0.774305555555556,1.77430555555556
"L5.20C113...26534","L5",2.77430555555556,0,30,FALSE,30,"ON","F1",184,113,"M",0.774305555555556,1.77430555555556
"L5.20C114...26535","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,114,"F",0,0.979166666666667
"L5.20C115...26536","L5",2.77430555555556,0,30,FALSE,30,"ON","F1",184,115,"M",0.774305555555556,1.77430555555556
"L5.20C116...26537","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,116,"M",0.145833333333333,1.14583333333333
"L5.20C117...26538","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,117,"M",0,0.979166666666667
"L5.20C118...26539","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,118,"F",0.166666666666667,1.16666666666667
"L5.20C119...26540","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,119,"M",0.145833333333333,1.14583333333333
"L5.20C120...26541","L5",4.03472222222222,1.94305555555556,20,TRUE,30,"ON","F1",184,120,"M",2.03472222222222,3.03472222222222
"L5.20C121...26542","L5",4.20833333333333,1.94444444444444,20,TRUE,30,"ON","F1",184,121,"M",2.20833333333333,3.20833333333333
"L5.20C122...26543","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,122,"M",0,0.979166666666667
"L5.20C123...26544","L5",2.0625,1.91666666666667,20,TRUE,30,"ON","F1",184,123,"M",0.0625,1.0625
"L5.20C124...26545","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,124,"M",0.944444444444444,1.94444444444444
"L5.20C125...26546","L5",3.05555555555556,1.94444444444444,20,TRUE,30,"ON","F1",184,125,"F",1.05555555555556,2.05555555555556
"L5.20C126...26547","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,126,"F",0.944444444444444,1.94444444444444
"L5.20C127...26548","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,127,"F",0.166666666666667,1.16666666666667
"L5.20C128...26549","L5",2.94305555555556,0,30,FALSE,30,"ON","F1",184,128,"M",0.943055555555556,1.94305555555556
"L5.20C129...26550","L5",2.94305555555556,0,30,FALSE,30,"ON","F1",184,129,"M",0.943055555555556,1.94305555555556
"L5.20C130...26551","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,130,"M",0.944444444444444,1.94444444444444
"L5.20C131...26552","L5",2.94305555555556,0,30,FALSE,30,"ON","F1",184,131,"M",0.943055555555556,1.94305555555556
"L5.20C132...26553","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,132,"M",0,0.965277777777778
"L5.20C133...26554","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,133,"M",0.145833333333333,1.14583333333333
"L5.20C134...26555","L5",2.0625,1.91666666666667,20,TRUE,30,"ON","F1",184,134,"M",0.0625,1.0625
"L5.20C135...26556","L5",4.11111111111111,1.77430555555556,20,TRUE,30,"ON","F1",184,135,"M",2.11111111111111,3.11111111111111
"L5.20C136...26557","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,136,"M",0.944444444444444,1.94444444444444
"L5.20C137...26558","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,137,"M",0,0.965277777777778
"L5.20C138...26559","L5",2.94444444444444,1.77430555555556,20,TRUE,30,"ON","F1",184,138,"M",0.944444444444444,1.94444444444444
"L5.20C139...26560","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,139,"M",0.145833333333333,1.14583333333333
"L5.20C140...26561","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,140,"F",0,0.979166666666667
"L5.20C141...26562","L5",2.91666666666667,0,30,FALSE,30,"ON","F1",184,141,"F",0.916666666666667,1.91666666666667
"L5.20C142...26563","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,142,"F",0,0.965277777777778
"L5.20C143...26564","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,143,"M",0.944444444444444,1.94444444444444
"L5.20C144...26565","L5",4.20833333333333,1.94444444444444,20,TRUE,30,"ON","F1",184,144,"M",2.20833333333333,3.20833333333333
"L5.20C145...26566","L5",4.20833333333333,1.94444444444444,20,TRUE,30,"ON","F1",184,145,"M",2.20833333333333,3.20833333333333
"L5.20C146...26567","L5",2.95833333333333,2.02777777777778,20,TRUE,30,"ON","F1",184,146,"F",0.958333333333333,1.95833333333333
"L5.20C147...26568","L5",6.125,1.91666666666667,20,TRUE,30,"ON","F1",184,147,"F",4.125,5.125
"L5.20C148...26569","L5",3,0,30,FALSE,30,"ON","F1",184,148,"M",1,2
"L5.20C149...26570","L5",3.1875,2,20,TRUE,30,"ON","F1",184,149,"M",1.1875,2.1875
"L5.20C150...26571","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,150,"M",0.944444444444444,1.94444444444444
"L5.20C151...26572","L5",3.1875,2,20,TRUE,30,"ON","F1",184,151,"F",1.1875,2.1875
"L5.20C152...26573","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,152,"M",0.166666666666667,1.16666666666667
"L5.20C153...26574","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,153,"M",0,0.979166666666667
"L5.20C154...26575","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,154,"M",0.944444444444444,1.94444444444444
"L5.20C155...26576","L5",2.91666666666667,0,30,FALSE,30,"ON","F1",184,155,"F",0.916666666666667,1.91666666666667
"L5.20C156...26577","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,156,"F",0.166666666666667,1.16666666666667
"L5.20C157...26578","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,157,"F",0.145833333333333,1.14583333333333
"L5.20C158...26579","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,158,"F",0.166666666666667,1.16666666666667
"L5.20C159...26580","L5",3,0,30,FALSE,30,"ON","F1",184,159,"M",1,2
"L5.20C160...26581","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,160,"M",0.166666666666667,1.16666666666667
"L5.20C161...26582","L5",3,0,30,FALSE,30,"ON","F1",184,161,"F",1,2
"L5.20C162...26583","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,162,"M",0.166666666666667,1.16666666666667
"L5.20C163...26584","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,163,"M",0,0.979166666666667
"L5.20C164...26585","L5",4.11111111111111,1.77430555555556,20,TRUE,30,"ON","F1",184,164,"M",2.11111111111111,3.11111111111111
"L5.20C165...26586","L5",1.96527777777778,1.77430555555556,20,TRUE,30,"ON","F1",184,165,"M",0,0.965277777777778
"L5.20C166...26587","L5",2.0625,1.91666666666667,20,TRUE,30,"ON","F1",184,166,"M",0.0625,1.0625
"L5.20C167...26588","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,167,"M",0.944444444444444,1.94444444444444
"L5.20C168...26589","L5",1.97916666666667,1.94305555555556,20,TRUE,30,"ON","F1",184,168,"M",0,0.979166666666667
"L5.20C169...26590","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,169,"F",0.166666666666667,1.16666666666667
"L5.20C170...26591","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,170,"F",0.944444444444444,1.94444444444444
"L5.20C171...26592","L5",2.0625,1.91666666666667,20,TRUE,30,"ON","F1",184,171,"F",0.0625,1.0625
"L5.20C172...26593","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,172,"F",0.145833333333333,1.14583333333333
"L5.20C173...26594","L5",2.14583333333333,2.0625,20,TRUE,30,"ON","F1",184,173,"M",0.145833333333333,1.14583333333333
"L5.20C174...26595","L5",2.94444444444444,0,30,FALSE,30,"ON","F1",184,174,"M",0.944444444444444,1.94444444444444
"L5.20C175...26596","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,175,"M",0.166666666666667,1.16666666666667
"L5.20C176...26597","L5",2.16666666666667,1.94444444444444,20,TRUE,30,"ON","F1",184,176,"M",0.166666666666667,1.16666666666667
"L5.20C177...26598","L5",2.91666666666667,0,30,FALSE,30,"ON","F1",184,177,"F",0.916666666666667,1.91666666666667
"L5.20C178...26599","L5",5.95833333333333,2.02777777777778,20,TRUE,30,"ON","F1",184,178,"F",3.95833333333333,4.95833333333333
"L5.20C179...26600","L5",2.94305555555556,0,30,FALSE,30,"ON","F1",184,179,"M",0.943055555555556,1.94305555555556
